865/865,id,pubstate,pubdate,created,modified,word_count,menu_count,title,path
781,9000625789282785948,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-18 15:30,0,0,Section for Medical Biochemistry,/rg/medbio
782,9000625789282785955,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-23 14:04,39,0,Section for Nephrology,/rg/nephro
783,9000625789282785962,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-22 16:04,48,0,Section for Haematology,/rg/haemato
784,9000625789282785969,published,2008-12-18 15:26,2008-12-18 15:26,2009-01-13 21:22,0,0,Section for Infectious Diseases,/rg/inf
785,9000625789282785976,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-18 15:30,0,0,Section for Cardiology,/rg/1155760271
786,9000625789282785983,published,2008-12-18 15:26,2008-12-18 15:26,2009-09-01 11:33,57,0,Section for Thoracic Medicine,/rg/thoracic
787,9000625789282785990,published,2008-12-18 15:26,2008-12-18 15:26,2009-02-16 19:10,0,0,Section for Dermatovenerology,/rg/derma
788,9000625789282785997,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-07 14:54,202,0,Section for Endocrinology,/rg/endo
789,9000625789282786004,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,0,0,Section for Pharmacology,/rg/pharma
790,9000625789282786011,published,2008-12-18 15:26,2008-12-18 15:26,2009-09-01 11:57,53,0,Section for Gastroenterology,/rg/gastro
791,9000625789282786018,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 14:23,57,0,Faculty of Social Sciences,/svf/en
792,9000625789282786032,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 14:04,95,1,Department of Public Health and Primary Health Care,/isf/en
793,9000625789282786046,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-11 17:24,0,1,Department of Informatics,/ii/en
794,9000625789282786060,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-08 12:15,2,0,Centre for Medieval Studies,/cms/en
795,9000625789282786074,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-08 15:37,0,0,Department of Mathematics,/math/en
796,9000625789282786087,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-16 23:47,0,0,Department of Foreign Languages,/fremmedsprak/en
797,9000625789282786101,published,2008-12-18 15:26,2008-12-18 15:26,2011-12-09 13:09,54,2,The Centre for Science Education,/skolelab/en
798,9000625789282786114,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 15:16,100,1,Visual Studies,/rg/visstu
799,9000625789282786121,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 15:16,108,1,The Rhetoric Group,/rg/rhetoric
800,9000625789282786135,published,2008-12-18 15:26,2008-12-18 15:26,2009-02-02 01:24,170,0,Information and Data Management - IDM,/rg/idm
801,9000625789282786142,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-18 15:30,0,0,Mediterranean Art,/rg/mediterraneanart
802,9000625789282786149,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-18 15:31,0,0,Biosystematics,/rg/biosyst
803,9000625789282786156,published,2008-12-18 15:26,2008-12-18 15:26,2011-06-09 07:56,65,1,Paleoenvironmental research group,/rg/paleoenv
804,9000625789282786163,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,167,2,European Politics,/rg/europe
805,9000625789282786170,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,195,0,Methods,/rg/methods
806,9000625789282786177,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-18 15:31,0,0,Material Culture,/rg/culture
807,9000625789282786184,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,106,3,Welfare and Democracy,/rg/welfare
808,9000625789282786191,published,2008-12-18 15:26,2008-12-18 15:26,2009-09-30 09:55,462,1,Cancer,/rg/cancer
809,9000625789282786198,published,2008-12-18 15:26,2008-12-18 15:26,2009-02-17 09:06,231,1,Inflammation,/rg/inflam
810,9000625789282786205,published,2008-12-18 15:26,2008-12-18 15:26,2009-02-21 09:12,458,1,Infection,/rg/infection
811,9000625789282786212,published,2008-12-18 15:26,2008-12-18 15:26,2010-06-30 09:09,201,0,Vertebrate Evolution & Development Research Group,/rg/ved
812,9000625789282786219,published,2008-12-18 15:26,2008-12-18 15:26,2009-02-17 09:05,292,1,Forensic medicine,/rg/forensic
813,9000625789282786226,published,2008-12-18 15:26,2008-12-18 15:26,2012-02-29 11:06,30,2,Laboratory for Electron Microscopy,/elmi/en
814,9000625789282786239,published,2008-12-18 15:26,2008-12-18 15:26,2011-02-15 23:39,11,0,Financial Services,/oka/en
815,9000625789282786252,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,78,0,"Department of Archeology, History, Cultural Studies and Religion",/ahkr/en
816,9000625789282786266,published,2008-12-18 15:26,2008-12-18 15:26,2012-01-26 10:11,42,0,Department of Molecular Biology,/mbi/en
817,9000625789282786279,published,2008-12-18 15:26,2008-12-18 15:26,2011-02-03 15:44,0,0,Department of Physics and Technology,/ift/en
818,9000625789282786293,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,70,0,Department of Economics,/econ/en
819,9000625789282786307,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 15:16,124,1,Department of Information Science and Media Studies,/infomedia/en
820,9000625789282786321,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-07 14:52,0,1,Department of Clinical Dentistry,/iko/en
821,9000625789282786335,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 14:23,80,4,University of Bergen Library,/ub/en
822,9000625789282786348,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 14:47,134,1,Journalism studies,/rg/journalist
823,9000625789282786355,published,2008-12-18 15:26,2008-12-18 15:26,2011-05-25 12:26,197,1,Museums Design,/rg/museumdes
824,9000625789282786362,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-11 16:21,194,0,Language Models and Resources,/rg/lamore
825,9000625789282786369,published,2008-12-18 15:26,2008-12-18 15:26,2008-12-19 09:52,0,0,Gene regulation in gonad differentiation and development,/rg/gengonad
826,9000625789282786376,published,2008-12-18 15:26,2008-12-18 15:26,2009-04-28 09:38,0,0,Protein structure and function,/rg/protein
827,9000625789282786383,published,2008-12-18 15:26,2008-12-18 15:26,2009-04-21 09:01,271,0,Gene Regulation in CNS Development,/rg/intergen
828,9000625789282786390,published,2008-12-18 15:26,2008-12-18 15:26,2009-01-27 08:52,645,1,Molecular Biotechnology and  retrovirology,/rg/mbr
829,9000625789282786397,published,2008-12-18 15:26,2008-12-18 15:26,2010-06-18 22:08,227,1,Chromatin-based gene regulation and  cellular memory,/rg/genreg
830,9000625789282786404,published,2008-12-18 15:26,2008-12-18 15:26,2009-04-15 06:04,1165,1,Molecular and genetic analyses  of gene regulation in embryonic development,/rg/fjosezebra
831,9000625789282786411,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-12 14:23,137,2,"The Media, ICT and Cultural Policy Research Group",/rg/mediapol
832,9000625789282786418,published,2008-12-18 15:26,2008-12-18 15:26,2012-03-06 08:34,198,0,PAILab: Programming and Artificial Intelligence Laboratory,/rg/pailab
833,9047518416257513992,published,2008-09-05 07:02,2008-09-05 07:02,2012-03-12 14:41,59,2,Det humanistiske fakultet,/hf
834,9047518416257514031,published,2008-09-05 07:02,2008-09-05 07:02,2012-03-12 14:41,80,1,Det samfunnsvitenskapelige fakultet,/svf
835,9087030661102970351,published,2008-12-16 13:51,2008-12-16 13:51,2009-09-18 09:25,170,1,Infeksjon,/fg/infeksjon
836,9087030661102970356,published,2008-12-16 13:51,2008-12-16 13:51,2011-03-16 17:47,31,0,Cellnet,/fg/cellnet
837,9087030661102970361,published,2008-12-16 13:51,2008-12-16 13:51,2011-08-26 12:38,21,0,Biogjenkjenning,/fg/biogjenkj
838,9087030661102970366,published,2008-12-16 13:51,2008-12-16 13:51,2011-10-07 13:25,30,0,Celledynamikk og -kommunikasjon,/fg/celledyn
839,9087030661102970371,published,2008-12-16 13:51,2008-12-16 13:51,2011-05-18 14:00,83,0,Gruppe for hjerte- og sirkulasjonsforskning,/fg/sirk
840,9087030661102970376,published,2008-12-16 13:51,2008-12-16 13:51,2011-01-12 15:39,26,0,Kraniofacial utviklingsbiologi,/fg/kranio
841,9087030661102970381,published,2008-12-16 13:51,2008-12-16 13:51,2011-01-12 15:45,58,0,Matrix biologi,/fg/matrix
842,9087030661102970386,published,2008-12-16 13:51,2008-12-16 13:51,2011-01-12 15:46,29,0,Neurotargeting forskningsgruppe,/fg/neurotarg
843,9087030661102970391,published,2008-12-16 13:51,2008-12-16 13:51,2011-05-09 13:30,24,0,Nevrovitenskapelig forskningsgruppe,/fg/nevrovit
844,9087030661102970396,published,2008-12-16 13:51,2008-12-16 13:51,2011-01-11 20:02,28,0,Translasjonell kreftforskning,/fg/transkreft
845,9087030661102970401,published,2008-12-16 13:51,2008-12-16 13:51,2011-01-12 15:33,30,0,Translasjonell signaleringsgruppe,/fg/tsg
846,9087030661102970415,published,2008-12-16 13:51,2008-12-16 13:51,2010-12-16 14:42,84,0,Forskningsgruppe for traumepsykologi,/fg/tprg
847,9087030661102970420,published,2008-12-16 13:51,2008-12-16 13:51,2012-03-12 14:41,18,0,"Forskningsgruppen for arbeidsmiljø, ledelse og konflikt (FALK)",/fg/bbrg
848,9087030661102970425,published,2008-12-16 13:51,2008-12-16 13:51,2011-04-04 14:08,157,0,"Forskningsgruppe for studier av bedømming, beslutningstaking og sosial kognisjon",/fg/jdm-sc
849,9087030661102970430,published,2008-12-16 13:51,2008-12-16 13:51,2011-04-04 14:08,145,0,Forskningsgruppe for prestasjonsangst og kvalitative kliniske studier,/fg/parqcs
850,9087030661102970435,published,2008-12-16 13:51,2008-12-16 13:51,2011-11-15 23:48,178,0,"Forskningsgruppe for beslutningstaking, intuisjon, bevissthet og emosjoner",/fg/dice-lab
851,9087030661102970440,published,2008-12-16 13:51,2008-12-16 13:51,2010-11-29 23:39,54,0,Operativ psykologi,/fg/oprg
852,9087030661102970445,published,2008-12-16 13:51,2008-12-16 13:51,2012-01-26 10:11,15,0,Productive Learning Practice,/fg/plp
853,9087030661102970458,published,2008-12-16 13:51,2008-12-16 13:51,2010-11-29 23:40,197,0,Forskningsgruppe for kulturelt mangfold i samfunn og arbeidsliv,/fg/saw
854,9087030661102970463,published,2008-12-16 13:51,2008-12-16 13:51,2009-09-18 09:25,185,1,Gruppe for behandlingsforskning,/fg/btr
855,9087030661102970468,published,2008-12-16 13:51,2008-12-16 13:51,2010-11-29 23:40,101,0,Gruppen for relasjonell teori og psykoterapiforskning,/fg/rtpr
856,9087030661102970473,published,2008-12-16 13:51,2008-12-16 13:51,2009-09-18 09:25,40,0,The Forensic Research Group,/fg/frg
857,9127447065488191387,published,2008-12-11 12:09,2008-12-11 12:09,2012-03-09 14:28,141,1,Forskningsgruppe for arbeids- og miljømedisin,/fg/arbmiljo
858,9127447065488191395,published,2008-12-11 12:09,2008-12-11 12:09,2012-03-08 07:54,116,1,Allmennmedisin,/fg/allmennmed
859,9127447065488191403,published,2008-12-11 12:09,2008-12-11 12:09,2012-02-08 14:45,82,1,Forskningsgruppe i fysioterapi,/fg/fysioter
860,9127447065488191419,published,2008-12-11 12:09,2008-12-11 12:09,2012-01-26 10:11,9,1,Livsstilsepidemiologi,/fg/livsstil
861,9127447065488191427,published,2008-12-11 12:09,2008-12-11 12:09,2012-01-26 10:11,0,1,Genetisk epidemiologi,/fg/gen-epi
862,9127447065488191435,published,2008-12-11 12:09,2008-12-11 12:09,2012-01-26 10:11,207,2,"Global helse: etikk, økonomi & kultur",/fg/globhelse
863,9152257282847021705,published,2011-06-23 22:37,2011-06-23 22:37,2011-06-23 22:38,0,0,Program for fattigdomsforskning (CROP),/crop
864,9152257282847021714,published,2011-06-23 22:38,2011-06-23 22:38,2012-02-14 12:33,248,0,Comparative Research Programme on Poverty (CROP),/crop/en
865,9198408909595092078,published,2008-12-12 07:39,2008-12-12 07:39,2009-09-18 09:25,0,0,Materiell kultur,/fg/kultur
